year,month,day,url,title,letterId,question_only,question_id,afinn_overall,afinn_pos,afinn_neg,bing_pos
2006,6,16,http://www.uexpress.com/dearabby/2006/6/16,Woman's Gender Change Shocks the Man She Dated,1,"i recently met a gorgeous woman i'll call ""giselle."" after we had dated for a couple of months and became physically involved, she told me she had had gender reassignment surgery and used to be a man! i was, to say the least, shocked and deeply disturbed.
i did not punch out giselle as i would have liked to -- which brings me to my question. what is the etiquette regarding physically confronting someone like that? is it the same as hitting a girl? we're roughly the same size. -- distressed in virginia",1,-6,0,6,0.2
2006,6,16,http://www.uexpress.com/dearabby/2006/6/16,Woman's Gender Change Shocks the Man She Dated,3,"i'm a 16-year-old girl who fell in love with a 19-year-old guy. i care about him very much -- in fact, i love him. he said he cares about me, too, but doesn't want a relationship. i can understand that, but sometimes i feel as if he used me for his own needs. he's not the type of guy who does that, but it crosses my mind.
now he has moved three states away, leaving me here to rot alone. should i tell him how i feel, so maybe he will come back? or do i move on and not find out what i mean to him? -- lost in missouri",2,7,10,3,0.4
2006,6,15,http://www.uexpress.com/dearabby/2006/6/15,Foreign Insults Might Fall on Familiar Ears,1,"that letter reminded me of an incident in munich. we were invited to dinner at a nice restaurant by a german friend. our host, as is customary there, brought along his miniature poodle. as we passed one table, an american woman said loudly to her companions, ""i wonder why the germans always bring their pets to a restaurant?"" i leaned over and said, ""probably because they have better manners than some of the people."" she was speechless. -- ralph in santa barbara
",1,3,3,-0,1
2006,6,15,http://www.uexpress.com/dearabby/2006/6/15,Foreign Insults Might Fall on Familiar Ears,1,"our local paper ran the letter about foreign languages from a woman in sweden, and your reply, which alluded to ""bi-"" and ""trilingual"" people.
if people speak many languages, they are multi-lingual. three, of course, is trilingual. two is bilingual. but what would you call a person who speaks only one language? american! -- dave in st. joseph, mich.",2,NA,NA,NA,NA
2006,6,14,http://www.uexpress.com/dearabby/2006/6/14,Young Poet Salutes Our Flag With Prize Winning Rhymes,2,"i am 19, and i'm wondering if you could give me some information. when i was in high school, one of my teachers told us about a little program where we could write to soldiers -- you know, a comforting letter to let them know there are people out here who support them.
i have moved several times since then and no longer have the address. today i mentioned it to my grandmother, and she remembered that she had recently seen in your column a web site to write to our servicemen. do you still have that web site available? if so, would you please let me have it? i'd very much appreciate it. -- a friend in need, lake havasu city, ariz.",1,4,4,-0,1
2006,6,12,http://www.uexpress.com/dearabby/2006/6/12,Workers Suffer Overexposure to Proud Dad's Baby Photos,1,"most of us appreciate the joy of a new parent showing off snapshots for the first few months of a child's life. but enough, already!
my co-worker's first child will be 1 year old next week. every single week he walks around the office, fresh pictures in hand, stopping at desks up and down the room.
we understand his pride, but our forced grins are getting old. can you, maybe, send a message to new parents out there to let it rest after the first few months? how about posting a web site that people can visit at their leisure? i don't want to be cruel, but i don't want to be trapped into dutifully ""oooing"" and ""aaahhing,"" either. help! -- baby o.d. in long beach",1,-3,4,7,0.6
2006,6,12,http://www.uexpress.com/dearabby/2006/6/12,Workers Suffer Overexposure to Proud Dad's Baby Photos,2,"my husband and i are both retired. we have been married less than a year.
when we were selling our individual dwellings and jointly purchasing one together, we discussed at length what we would use in furnishing the new residence. we mutually decided that most of my furniture and accessories were in better shape than those coming from his 12 years living as a widower in a furnished condo. he assured me that nothing he possessed had sentimental value. there were, however, many personal items belonging to his deceased wife.
he consulted me about each item -- should this be sold at a yard sale? should that be given to charity? what about her hobby things? i tried to be fair in my assessment of their possible use in our new life together. the old remington typewriter was sold to an antique dealer. the lace-making materials were given to the local recreation center.
now, every time we get into an argument, he ""reminds"" me that there is very little in this house that is his. then he goes on to say i ""made"" him dispose of things that meant a lot to him. what recourse do i have in silencing these unfair and untrue statements that serve only to inflame and cause smoldering resentment? -- galled in goodyear, ariz.",2,-1,2,3,0.2
2006,6,11,http://www.uexpress.com/dearabby/2006/6/11,Woman Is Angry to Be Left Out of Party Planning Loop,1,"my brother-in-law, ""dale,"" was planning a surprise 40th birthday party for my sister, ""linda."" i found out about the party one week before it happened. dale made a point of telling everyone he invited not to tell me about it because he knew i would tell linda and spoil the surprise. my husband was also in on it and said nothing about it until the week before the party.
linda is my sister, and i know how much this party meant to dale and the surprise was also important. however, i cannot forgive my brother-in-law for going out of his way to tell people not to tell me. in the end, i heard nonstop comments about it, and wasn't even involved in the planning of my only sister's big party.
when linda found out, she was also upset with dale. i no longer speak to him. i'm still angry at being excluded from the planning and the fact that he made it a point to tell everyone why. all of us have problems keeping some secrets, but a secret like a surprise party could have been kept from my sister. this whole issue is causing tension between linda and me, and dale has made no effort in reconciling this issue. am i wrong in feeling this way toward dale? should i continue to dislike him about it? -- furious in new york",1,-13,2,15,0
2006,6,11,http://www.uexpress.com/dearabby/2006/6/11,Woman Is Angry to Be Left Out of Party Planning Loop,2,"my husband, ""elmo,"" hid money from me for more than a year. when we did our taxes this year, $11,000 of what he earned was unaccounted for. he said he kept it for his ""security,"" and he doesn't think he did anything wrong or that he lied or deceived me. he said the money was his to do with as he wished, without my knowledge or consent.
abby, during our eight years of marriage, i have never hidden any money from elmo. at times i have supported both of us because of his frequent illnesses, or the fact that he was out of a job, or simply didn't earn a decent salary. there is more to our problems, but this was the straw that broke the camel's back.
i feel i have been deceived and lied to, and we have separated over it. for my peace of mind, shouldn't he have to acknowledge what he did -- or am i overreacting? we have been to marriage counseling several times, and this is our second separation. i need a third-party opinion. -- elmo's wife in arizona",2,-10,6,16,0.42857142857142855
2006,6,10,http://www.uexpress.com/dearabby/2006/6/10,Son Is Now Asking Questions About Dad Who Disappeared,1,"i am a single mother of a wonderful 7-year-old boy i'll call jeremy. jeremy's father, ""darren,"" has not been involved in his life since jeremy was 15 months old. although darren provides financial support, he has not been there emotionally for jeremy in 5 1/2 years. jeremy doesn't even remember him.
my son is now at the age where he is beginning to question where his father is and why he isn't around. darren chose to step out of his son's life with no explanation other than he didn't want to be involved with him. (i had already moved on.)
i have not remarried, and i have not introduced jeremy to any man i have dated. what is the best way to let my son know all he needs to know about why his dad isn't around without hurting his feelings, or making him feel unloved? ""i don't know where he is"" just isn't working anymore. jeremy wants to know details. help! -- loving mother in tennessee",1,4,8,4,0.75
2006,6,10,http://www.uexpress.com/dearabby/2006/6/10,Son Is Now Asking Questions About Dad Who Disappeared,2,"my daughter and son-in-law were married on the beach in a beautiful setting in mexico last march. several of our family and friends were in attendance.
the other day, i asked my daughter why she hadn't changed her name to her new married name, as she has said she will be using her husband's name. she explained that although they were married in mexico, their marriage certificate is valid only in mexico, and she'll have to wait for her translated certificate in order to change her identification here.
the kids forwarded all their information two months prior to being married, had blood tests in mexico (a requirement), and paid for a wedding. since they have a mexican certificate stating they are married, why does she have to wait to receive another type of document? my question: are they married or not married here? -- befuddled in buckingham, pa.",2,3,3,-0,1
2006,6,10,http://www.uexpress.com/dearabby/2006/6/10,Son Is Now Asking Questions About Dad Who Disappeared,3,"when we go out to dinner with another couple, what is the proper way to handle the bill? my husband and i are frequently invited to join other couples at a restaurant for dinner.
we always assume the bill will be split among the couples. if we ask another couple out, are we required to pay the tab?
last weekend, we invited ""john and mary"" to dinner and we were stuck with a $250 bill. they never mentioned the bill, nor the $50 tip we left. -- jen in townsend, del.",3,-2,1,3,0.3333333333333333
2006,6,9,http://www.uexpress.com/dearabby/2006/6/9,Being Gay Isn't an Illness; Don't Bother With a Cure,1,"i have reason to believe that a young man in my family may be gay. (he is 15.) i have been thinking a lot about it lately, and have been wondering if circumcision would cure it. what do you think? -- grandmother in missouri",1,NA,NA,NA,1
2006,6,9,http://www.uexpress.com/dearabby/2006/6/9,Being Gay Isn't an Illness; Don't Bother With a Cure,2,"my name is ""alicia"" and i'm 16. about a year ago, my mom got two puppies. although they are annoying, i have to admit they are very cute and adorable.
my problem is, ever since we've had the puppies, i have thought my mom loves them more than she loves my brother and me. for some reason, i feel replaced by them. i know she loves us very much, but it hurts to think she cares more for them than she cares for us. i think that because my brother and i are getting older, she needs something else to love. sometimes i just want to sit and cry, but i have never been a person to spill my guts out to my parents. can you give me any advice that would help me with this? -- replaced by dogs in massachusetts",2,6,12,6,0.6666666666666666
2006,6,9,http://www.uexpress.com/dearabby/2006/6/9,Being Gay Isn't an Illness; Don't Bother With a Cure,3,"my friend and i have one teacher who is beginning to scare us. he says things like, ""you know i love you,"" and he tells us how he misses us when we're not in class. he also will come from behind and give us back rubs, put his arms around us and give us an occasional hug.
we have been trying to ignore it because, when we told my mom, she said he probably didn't mean anything and was just trying to be nice. but at a school dance, he gave my friend a kiss on her cheek and put his hands on my waist.
maybe we're overreacting, but, abby, we are the only two in our class he does this to. other teachers have made us sit through videos and read brochures on ""improper touching,"" and we are beginning to wonder. is he stretching the line? -- concerned student, parkersburg, w.va.",3,7,10,3,0.375
2006,6,8,http://www.uexpress.com/dearabby/2006/6/8,Woman Who Sleepwalks Has Mom's Suicide on Her Mind,2,"i have a good friend, ""cathy,"" whose 11-year-old son, ""evan,"" is a friend of my son, ""noah."" evan has always been a name-caller. he constantly uses words like ""stupid,"" ""idiot"" and ""butthead"" when talking to my son, but noah has always laughed it off or told him to cut it out.
today noah told me he no longer wants to play with evan because evan is such a name-caller. evan's habit apparently doesn't bother cathy, since evan constantly calls his baby sister the same names, and cathy doesn't seem to notice. she is, however, worried about evan's socializing at school because no one seems to like him.
how do i approach her about this problem, and mention that her son's name-calling is the reason noah doesn't want to be with him anymore -- and probably part of the reason evan is not very popular at school -- without causing discord between us? -- puzzled in new hampshire",1,-11,4,15,0.14285714285714285
2006,6,7,http://www.uexpress.com/dearabby/2006/6/7,Don't Patronize Senior Citizens by Addressing Them as Young,1,"last night, on a popular television reality show, the host repeatedly addressed a 70-something-year-old participant as ""young man."" i have seen it many times before, of course -- young man, young lady, sweetie, dear, etc.
in my opinion, this borders on disrespect, regardless of the good intentions behind it. my parents actually stopped shopping at a local grocery store because the staff was always calling them ""young people."" they were embarrassed, and i don't blame them.
i know people are trying to be nice, but i wonder how many seniors feel the way my parents do. can't people extend kindness without being patronizing? -- jenny in pasco, wash.",1,2,9,7,0.6
2006,6,7,http://www.uexpress.com/dearabby/2006/6/7,Don't Patronize Senior Citizens by Addressing Them as Young,2,"i am 11, and there is a boy i like. i'll call him ""cole."" he knows i like him, and for valentine's day he gave me a necklace and earring set. all my friends, and even my mother, think that we are boyfriend and girlfriend. but i don't know for sure. i think the boy should ask the girl to be his girlfriend before they are officially boyfriend and girlfriend. am i right or wrong? -- perplexed in mesquite, texas",2,-4,0,4,0
2006,6,7,http://www.uexpress.com/dearabby/2006/6/7,Don't Patronize Senior Citizens by Addressing Them as Young,3,"i am due to have my third baby, delivered by the same doctor who delivered my first two children.
i know some women who, after the birth of their child, have sent flowers to the doctor's office as a thank-you. i also know some women who have given the flowers they received in the hospital as gifts to the nurses' station and delivering doctor.
is it customary to send a thank-you to an obstetrician, or am i thanking them with my ""business""? (and they are certainly paid handsomely for it!) also, is passing along flowers received in the hospital a traditional thing to do, or is it cheap and tacky? -- expecting in lyons, colo.",3,NA,NA,NA,0.3333333333333333
2006,6,6,http://www.uexpress.com/dearabby/2006/6/6,Woman Should Call the Bluff of Deceptive Deadbeat Dad,1,"i am a 36-year-old female. i have been dating this guy i'll call ""louie"" for more than two years. he never told me he had anyone else. but one day he let it slip that he had been living with this woman, ""grace,"" for more than 10 years.
i'm not the type to break up a home. had i known, i never would have dated him. by the time i found out, i was in love with louie, and he said he felt the same about me.
i never knew exactly where louie lived or had his home phone number, but i did have his cell phone number. whenever i'd call, it was either turned off or he wouldn't answer. finally, i called information and got his home number, but i have never used it.
now, two years later, we have a child together. none of his family members know about our little girl. he says he does not want anyone to know right now -- especially grace. he says she would leave him, take half his belongings and sue him for alimony.
he has given me less than $360 in child support since i gave birth. louie says if i sue him for child support, things will get nasty. he says he will make my life a living hell. i hardly ever see him anymore. what is a woman supposed to do? i think he's afraid of grace. i want to sue him for child support, and i have the papers filled out and sealed, but haven't mailed them yet for fear of what louie might do. please help me. -- confused in texas",1,-2,12,14,0.4375
2006,6,6,http://www.uexpress.com/dearabby/2006/6/6,Woman Should Call the Bluff of Deceptive Deadbeat Dad,2,"for the last year i have been involved with a lovely woman who has been separated from her husband for two years. although she seems to care a lot for me and my son, she has not yet accepted my proposal of marriage.
her husband comes around several times a month to do work around the house and even balances her checkbook for her. they own several pieces of property together and both have good incomes.
i have expressed my concern about what is keeping her from going ahead with a divorce. she claims she's waiting for her husband to file -- and he's not ready yet! i say they're both hanging on to each other because neither of them is ready to move on with their lives. should i wait? or should i give up and hope to meet someone who is available for a nice guy who has a lot of love to share? -- patient in california",2,15,15,-0,0.8571428571428571
2006,6,5,http://www.uexpress.com/dearabby/2006/6/5,Subdued Colors at Funeral Are Way of Paying Respect,1,"i have a question that you've probably never been asked before. is there a dress code regarding ""proper attire"" for a funeral?
most everyone has worn black at most of the funerals i have attended. i don't particularly like black, however. i prefer bright colors, so that's what i have chosen to wear.
why is it that this so-called tradition is so entrenched that no one wants to break it? -- wondering in eau claire, wis.",1,-2,1,3,0.6
2006,6,5,http://www.uexpress.com/dearabby/2006/6/5,Subdued Colors at Funeral Are Way of Paying Respect,2,"i need your help. for many years, my parents have not been able to care for their children. they are barely able to take care of themselves. i am the oldest child and have helped to raise my younger brother and sisters.
my youngest sister is 16, and in a couple of weeks will be marrying her boyfriend so that she'll have a place to live. (they will live with his parents after the ceremony.) i don't think this is right, but the family thinks it will be a good learning experience for her and will make her grow up faster.
i am torn because i don't feel that marriage should be used as a ""lesson"" to a teenager. i know with some people the marriage can last for years, but i'm afraid she will become a divorce statistic and that she's ruining any chance for living as a regular, normal teenager. what are your thoughts on this? -- jennifer in utica, n.y.",2,0,6,6,0.5
2006,6,5,http://www.uexpress.com/dearabby/2006/6/5,Subdued Colors at Funeral Are Way of Paying Respect,3,"my grandchild's mother -- she and my son were never married -- is being married soon. my wife and i have been invited to the wedding.
must we attend? our son will not be in attendance. all we would really want is to see our granddaughter, but we know we would have very little time with her at the wedding. we would prefer to send a nice gift, and use the time and money to visit at a different time so we can spend time with our granddaughter and visit our son.
what do you think we should do? -- missing our granddaughter in minnesota",3,3,5,2,1
2006,6,4,http://www.uexpress.com/dearabby/2006/6/4,Absence Makes Heart Grow Wary of Life With Alcoholic,1,"i am a 38-year-old woman with three beautiful children. for the past eight years, i lived with a man i care for very much, ""rick,"" who is an alcoholic.
two years ago, i decided to take the children and move to china, teaching english and learning chinese. the experience has been fabulous.
rick has been at home, keeping house and drinking. now that i am away from him, i realize how miserable i was, living with him and his disease. we will be returning to the united states in a couple of months, back to our house, back to rick and back to his excessive drinking. i no longer want to watch him get drunk every night. i have told him how i feel, and he has promised to stop drinking, but i've heard that story before, and i don't believe him.
rick has been waiting for us and is eagerly expecting us to resume our lives, but i don't believe he can even make it to the airport sober to pick us up. how can i resolve this from here? or should i wait to get back? -- confused in china",1,5,13,8,0.4444444444444444
2006,6,4,http://www.uexpress.com/dearabby/2006/6/4,Absence Makes Heart Grow Wary of Life With Alcoholic,2,"several months ago, i met and fell in love with an amazing woman i'll call ""maria."" my problem is, although she makes me happy, and it thrills me to hear that she wants to spend the rest of her life with me, she kids me about breaking up on a regular basis. sometimes it'll be a simple, ""we're over! oh -- just kidding,"" or, ""we're done! i need a new man -- just kidding.""
this humor of hers hurts a lot. she justifies it by saying that i don't have a sense of humor and that i take things too seriously. abby, i love maria with all my heart, and i want to have a future with her. but it hurts every time she does this. what should i do? -- ethan in waynetown, ind.",2,13,17,4,0.6363636363636364
2006,6,4,http://www.uexpress.com/dearabby/2006/6/4,Absence Makes Heart Grow Wary of Life With Alcoholic,3,"how do you tell your relatives' children not to ride bikes or play in your yard? we have a beautiful yard, but are very concerned about lawsuits. -- in a delicate position, pennsylvania",3,1,3,2,0.6666666666666666
2006,6,3,http://www.uexpress.com/dearabby/2006/6/3,Man Standing on Formality May Trip Up Marriage Plans,1,"i'm a 43-year-old divorced mother with three kids, ages 17, 13 and 9. i have been dating a wonderful man i'll call earl for more than a year. everything is great; we plan to be married. my kids love him, he is great with them, and he has two teenagers of his own.
i recently suggested that my kids start calling him ""earl"" instead of ""mr. earl,"" as they have called him since they met him. but earl said that even after we are married, they should continue to call him ""mr."" because it is a matter of respect. i say that no stepfamilies do that, and if we are all sharing a home together, it's too formal. your thoughts, please? -- in a quandary in georgia",1,8,8,-0,0.75
2006,6,3,http://www.uexpress.com/dearabby/2006/6/3,Man Standing on Formality May Trip Up Marriage Plans,2,"i met a very kind man about two months ago. from then on, we saw each other twice a week at group get-togethers. he would always lead me away from the others, talking to me and flirting with me. he's very forward. he is always touching me, putting his arms around me -- and he asked me for my phone number the second time i saw him.
we have still been hanging out, but i found out he has a girlfriend! he doesn't know that i know. when i pull back from his touching me, he asks me why. is it possible that he doesn't have a girlfriend? or is he just one of those guys who will flirt with anyone -- including me? -- anonymous",2,NA,NA,NA,0.5
2006,6,3,http://www.uexpress.com/dearabby/2006/6/3,Man Standing on Formality May Trip Up Marriage Plans,3,"my infant son has a medical condition that requires occasional visits to a local hospital. on each of the last two visits, i have run into an acquaintance in the hospital hallway -- once someone from work, and another time, someone from church.
after stopping and exchanging greetings, both of these individuals asked me why i was at the hospital.
i think that question is inappropriate. medical matters are personal. i was very uncomfortable because i don't want to share my son's condition with others. they were both asking out of concern, but in my opinion, the question just should not be asked. do you agree? -- strictly personal, rochester, n.y.",3,0,3,3,0
2006,6,2,http://www.uexpress.com/dearabby/2006/6/2,Nurse's Loose Lips May Sink Patient's Marriage,1,"today i witnessed what may be the end of a marriage, and it was because of a professional health care worker's unwise remark.
my wife was having a colonoscopy, and there was one large recovery room where patients coming out of anesthesia were grouped. (there were curtains separating the patients.)
while i was waiting for my wife to awaken, i overheard a nurse talking to the wife of the patient next to us. she said, ""you know, you can find out anything from them when they're coming out of anesthesia. they are completely incapable of lying."" she said it in a lighthearted way -- sort of giggling.
a few minutes later, i heard the wife ask in a hushed voice, ""bart, have you ever cheated on me?""
""yes,"" he moaned, ""with mary helen.""
i heard the wife choke back a sob and she ran from the room. it was another 45 minutes before my wife was ready to leave, and the woman did not return during that time.
abby, i think it was ridiculous for that nurse to pass on the information that prompted this scene. should i let the doctor know about his nurse's unwise comment? -- mike in tucson, ariz.",1,-10,3,13,0.2727272727272727
2006,6,2,http://www.uexpress.com/dearabby/2006/6/2,Nurse's Loose Lips May Sink Patient's Marriage,2,"i have a huge problem. i met my husband when i was 13. we married at 21. from day one, he knew i did not ever want kids. he figured i would change my mind, and one day i would have one. well, i'm 25 now, and i still don't want kids. i will not change my mind.
he has now given me an ultimatum. either i get pregnant within two years or he wants a divorce. i love my husband, and i'd do anything for him -- but i do not want kids! should we just divorce now and get it over with, or should i stick it out for two years hoping he won't leave me? -- don't call me mommy, slidell, la.",2,5,6,1,0.5
2006,6,2,http://www.uexpress.com/dearabby/2006/6/2,Nurse's Loose Lips May Sink Patient's Marriage,3,"our son and his fiancee chose to elope to hawaii for their wedding, opting out of a traditional wedding and reception. now we are told they have registered at several stores.
is it appropriate to expect friends and relatives to send gifts to a couple that has eloped? -- curious in cincinnati",3,1,1,-0,NA
2006,6,1,http://www.uexpress.com/dearabby/2006/6/1,Law Enforcement Worker Uses Connection to Track Down Man,1,"i recently got a phone call from a woman i hadn't heard from in 30 years. ""vivian"" and i once had a short fling. we had a long talk, catching up, and she said she had gotten my number from my sister, who lives out of state.
i was surprised not only to hear from vivian, but also that she lives only 25 miles away. she mentioned that when she moved south 19 years ago, she worked in a law enforcement office. when i spoke with my sister, she said that when vivian contacted her, vivian told her she had always loved me and was going to marry me.
all of a sudden, i began getting letters from her -- but i never gave her my address. in every letter she would pour her heart out to me, but never included her return address. she would call me, sometimes three times a day. i didn't answer because she was coming on too strong. every message vivian left was full of emotion, sometimes sobbing, telling me how much she loves me and wants to be with me.
a few nights ago, she showed up at my door, demanding to know why i was ""avoiding her."" i didn't invite her in. we sat on my front porch, and i had a long talk with her. i explained that a lot has changed in both our lives; i had come out as gay and was just out of a 10-year relationship. i said i was feeling depressed and confused, and didn't want to get into a relationship with anyone -- male or female -- at this time. my being gay didn't faze her. she seemed to think she could change me instantly.
as our conversation progressed, she admitted that she had gone back to the law enforcement office and some of the old employees had done a search on me. they told her where i was living and gave her directions on how to get to my home, information on how many vehicles i own and the license numbers, and who knows what else.
i feel violated. i feel vivian has crossed a very fine line. i feel i'm being stalked, and it's giving me nightmares. was what she did legal, and how should i handle this? -- violated in the south",1,0,10,10,0.625
2006,6,1,http://www.uexpress.com/dearabby/2006/6/1,Law Enforcement Worker Uses Connection to Track Down Man,2,"i'm writing to resolve something between me and my boyfriend. i bought him three yellow roses, and he was insulted! he says yellow roses mean only friendship. my grandmother says three roses mean love. i think any rose says i love you.
is red the only color rose that means i love you? -- hurt in louisiana",2,7,11,4,0.6
2006,5,31,http://www.uexpress.com/dearabby/2006/5/31,High School Abuse Victim Is Afraid to Revisit the Past,1,"i am a woman in my 30s. when i was in high school, a male teacher sexually abused me. after my parents and i went to the authorities about it, it became widely known. the teacher resigned, and the case was dismissed. however, like many high school students are, my peers were cruel and insisted it was my fault. many of them seemed to think i had brought it on myself.
i have since received several years of therapy. i have moved on with my life, and i'm happy. i am being married in the fall, and i'm now a teacher myself, dedicated to protecting my students.
my high school reunion is coming up, and i'd like to go. i've lost track of several friends from high school, and i'd like to see ""where everyone is at"" in their lives.
my problem is i'm afraid to see the cruel people who made my life so difficult back then. i'm afraid they will bring up the subject. i want to forget about it and continue moving on with my life. what do you think i should do? -- frightened but curious in illinois",1,-15,6,21,0.16666666666666666
2006,5,31,http://www.uexpress.com/dearabby/2006/5/31,High School Abuse Victim Is Afraid to Revisit the Past,2,"can you please settle our question about what is proper attire for church? are short shorts, tube tops and flip-flops suitable for a house of worship? -- dismayed in marysville, mich.",2,-2,2,4,0.75
2006,5,30,http://www.uexpress.com/dearabby/2006/5/30,Girl Unhappy With Her Room Should Take Charge Herself,1,"you missed an opportunity with the 13-year-old girl who is dissatisfied with her bedroom and always the recipient of hand-me-downs. telling her to get a trusted adult to speak on her behalf was tantamount to advising her to recruit someone to help her whine. at 13, she's old enough to be more proactive in making her room the way she wants it.
her dresser and closet are overstuffed with hand-me-downs that no longer fit? grab a box, pull out everything that doesn't fit, fold it neatly and put it in the box. these, and the neatly stacked hangers, can be donated to the salvation army -- or another group -- and she'll have a lot of new space.
her furniture is rickety? can it be glued, clamped, made sturdy again and repainted?
the computer is in the study? maybe she should clear off her desk and make room for it in her room.
she doesn't like white walls? what if she offered to paint them herself if her parents supply the paint?
she should clear out, refurbish, redecorate and grow up! she complains about her pitiable situation, which she has made no effort to remedy herself, and yet shows not one hint of understanding or compassion for her parents who are working, taking care of multiple children and who have just finished building a new house for them. has she no concept of how much money and effort that requires?
it's time that girl stopped whining and did something for herself. she could make a tremendous change in her room by her own effort. she may also find that this independent effort may bring her the attention and respect she so obviously wants. -- i did it, she can, too",1,3,10,7,0.5714285714285714
2006,5,29,http://www.uexpress.com/dearabby/2006/5/29,Nation Pauses to Remember Sacrifice of Fallen Heroes,3,"my daughter was invited to a 6-year-old's birthday party at a sports event. we were asked to rsvp by a certain date, which i did. on the day of the party, my daughter got sick, so i called the mother to let her know that my daughter would not be coming. the mother said, ""ok, just give me $15 for her ticket tomorrow."" the tickets were part of a birthday package, which i would not have had to pay for if she were attending. if siblings of any of the guests arrived, one of them could have used her ticket.
also, i checked with the box office and the mother is charging me $5 more than the face value of the ticket! how should i handle this? -- miffed in aiken, s.c.",1,-3,0,3,0
2006,5,28,http://www.uexpress.com/dearabby/2006/5/28,Special Children Will Need Special Dads and Moms,2,"i work as a waitress in a coffee shop. occasionally, my parents come in for breakfast. i enjoy their coming in to eat and visit, but something has been bothering me. when my dad pays for his breakfast, he never leaves -- or even offers -- a tip!
usually when friends or family try to tip me, i refuse it and tell them i'm just glad they came in. but often they'll leave a tip anyway.
dad, on the other hand, takes his change and leaves.
does he not understand that i'm taxed on all food sales and ""assumed"" tips made for the day? am i being silly for thinking this way, or is he being stingy by not offering a tip? -- hurt in huntington beach",1,-3,5,8,0.2857142857142857
2006,5,27,http://www.uexpress.com/dearabby/2006/5/27,Teen Wants to Win Approval of Girlfriend's Dubious Mom,2,"i am in college. a girl from another country relies on me for all of the information the professor in one class lectures on. i feel sorry for her because i understand how difficult it is to get a grasp on a subject that is taught in a tongue that is not your own.
we exchanged phone numbers because the professor asked us to do so, to ensure that we had someone to update us if we missed a class. now the girl won't stop calling me, sometimes three times a day or more, to clarify the material.
abby, i have three children and a husband to take care of, and i'm taking two classes with tons of homework. i do not have time to re-teach the class to anyone. i would have already snapped at someone who was rude or mean, but this girl is excruciatingly nice. what should i do? -- trapped in georgia",1,0,6,6,0.16666666666666666
2006,5,27,http://www.uexpress.com/dearabby/2006/5/27,Teen Wants to Win Approval of Girlfriend's Dubious Mom,3,"during the year, i host several birthday and holiday dinners in my home. when i have three generations, should i ask the eldest to give the blessing? if my son and his wife are present, which one should i ask? when i have friends in, should i ask them to do the honors?
i don't want to embarrass anyone, but i don't want anyone to feel left out, either. i have always felt awkward about this subject and never know what is appropriate. -- great-grandmother in kentucky",2,-1,3,4,0.3333333333333333
2006,5,26,http://www.uexpress.com/dearabby/2006/5/26,Man Abused in Prison Now Sees His Attacker at Work,1,"when i was younger, i got in trouble with the law and spent a couple of years in prison. because of my slight build and good looks, i received unwanted attention from several of my fellow inmates. it was very traumatic, and it took years of therapy after i was released to come to terms with what happened to me.
i now have a job that i love, but recently the company hired one of the men who raped me in prison. this is upsetting because he recognized me and gives me this horrible smile every time our paths at work cross. i don't know what to do because i really need this job, and if i were to quit, i wouldn't find one in this area that would pay me half as much as i get now. i can't just up and move because i have to care for my mother, whose health is failing. what can i do? -- manhandled in michigan",1,-12,7,19,0.18181818181818182
2006,5,26,http://www.uexpress.com/dearabby/2006/5/26,Man Abused in Prison Now Sees His Attacker at Work,2,"my husband is a college professor. his department wanted the faculty to have web pages with a ""personal"" touch, so they ordered each faculty member to have a photograph taken to post on them. if they chose not to display their own pictures, they could post a picture of something they like or that represents their particular field of study.
my husband decided to post a picture of michelangelo's ""david"" on his web page. i just about flipped when i saw it. i asked him why he chose that one, and he had numerous excuses, none of them to my satisfaction.
my husband does not teach anything remotely tied to the ""david,"" michelangelo, art, italy, renaissance history, etc. the closest he comes to it is he teaches summer school in europe and recruits students for his classes over there. i told him he should be promoting his program, not this.
i am not a prude. i've been to florence and have seen the statue. it's a fabulous art treasure, and i can see why it's famous. i guess my biggest concern is that my husband might be bisexual, and this is his subconscious way of saying so. he hasn't given me any other reason to believe it, but i can't imagine any other reason why a normal heterosexual man would have this picture ""represent"" himself. can you please give me your thoughts on this? -- worried wife",2,4,7,3,0.5714285714285714
2006,5,25,http://www.uexpress.com/dearabby/2006/5/25,Opposites Can Make Marriage Work if There's Mutual Respect,1,"opposites are often the best pairs! her description of their differences sounds exactly like my husband and me, and we just celebrated the 27th anniversary of our first date. (my romantic husband celebrates everything that has to do with us.)
many people tell us we have the best marriage in st. louis -- which may or may not be true -- but what we do have is mutual love and respect, and the desire to work hard on our marriage. you told her she has a negative mind-set. let me add that in addition to that, she also seems judgmental and superior. her boyfriend sounds like a winner to me. do you have his number? we have four daughters! -- lauren in st. louis
",1,15,18,3,0.75
